game_id,game_date,team_name_ko,opp_team_name_ko,wF,wS,wI,dp5_actions,dp5_value,P1_sig,P1_target,P1_stage,P1_benefit,P1_inc_cost,P1_switch_cost,P1_fat_cost,P1_h,P1_l_PTI,P1_l_TSS,P1_l_SGP,P2_sig,P2_target,P2_stage,P2_benefit,P2_inc_cost,P2_switch_cost,P2_fat_cost,P2_h,P2_l_PTI,P2_l_TSS,P2_l_SGP,P3_sig,P3_target,P3_stage,P3_benefit,P3_inc_cost,P3_switch_cost,P3_fat_cost,P3_h,P3_l_PTI,P3_l_TSS,P3_l_SGP,P4_sig,P4_target,P4_stage,P4_benefit,P4_inc_cost,P4_switch_cost,P4_fat_cost,P4_h,P4_l_PTI,P4_l_TSS,P4_l_SGP,P5_sig,P5_target,P5_stage,P5_benefit,P5_inc_cost,P5_switch_cost,P5_fat_cost,P5_h,P5_l_PTI,P5_l_TSS,P5_l_SGP,dpP1,dpP2,dpP3,dpP4,dpP5,mean_abs_sig,dp_actions,dp_value,P1_dp_a,P1_fatigue_cost,P2_dp_a,P2_fatigue_cost,P3_dp_a,P3_fatigue_cost,P4_dp_a,P4_fatigue_cost,P5_dp_a,P5_fatigue_cost
126390,2024-06-23 9:00,울산 HD FC,제주SK FC,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126389,2024-06-23 9:00,포항 스틸러스,인천 유나이티드,0.047074022,0.030004919,0.922921058,"[1, 1, 0, 0, 1]",0.853735228,0.790840154,1,0.79,0.79,0,0.0,0.024478695,1.000008294,1,2,0,0.640840154,1,0.64,0.64,0,0.0,0.024483674,1.000211727,0,2,0,0.490840154,0,0.49,0.49,0,0.0,0.0,1.005378247,-1,2,0,0.340840154,0,0.34,0.34,0,0.0,0.0,1.121318838,-2,2,0,0.640840154,1,0.64,0.64,0,0.0,0.043547876,1.779026108,0,2,0,1,1,0,0,1,0.580840154,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126392,2024-06-25 10:30,대전 하나 시티즌,김천 상무 프로축구단,0.026872027,0.023439862,0.949688111,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.09,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126391,2024-06-25 10:30,광주FC,수원FC,0.143064145,0.051850013,0.805085842,"[-1, -1, -1, -1, -1]",1.424968462,-0.7,-1,-0.7000000000000001,-0.7000000000000001,0,0.0,0.057226133,1.000008294,1,-1,-1,-0.7,-1,-0.7000000000000001,-0.7000000000000001,0,0.0,0.057237774,1.000211727,1,-1,-1,-0.55,-1,-0.55,-0.55,0,0.0,0.057533432,1.005378247,2,-1,-1,-1.15,-1,-1.1500000000000001,-1.1500000000000001,0,0.0,0.064168208,1.121318838,-2,-1,-1,-0.529579923,-1,-0.53,-0.53,0,0.0,0.10180594,1.779026108,0,0,-1,-1,-1,-1,-1,-1,0.725915985,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.630000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126393,2024-06-26 10:30,대구FC,울산 HD FC,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126396,2024-06-26 10:30,인천 유나이티드,제주SK FC,0.021825671,0.025046708,0.953127621,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126395,2024-06-26 10:30,강원FC,FC서울,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126394,2024-06-26 10:30,포항 스틸러스,전북 현대 모터스,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126397,2024-06-29 9:00,대구FC,김천 상무 프로축구단,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126398,2024-06-29 10:00,FC서울,전북 현대 모터스,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126399,2024-06-29 11:00,수원FC,대전 하나 시티즌,0.236770444,0.050431965,0.712797592,"[1, 1, 1, 0, 0]",0.967824685,1.059159846,1,1.06,1.06,0,0.0,0.123121652,1.000008294,0,0,2,0.909159846,1,0.91,0.91,0,0.0,0.123146699,1.000211727,-1,0,2,0.909159846,1,0.91,0.91,0,0.0,0.123782804,1.005378247,-1,0,2,0.229579923,0,0.23000000000000004,0.23000000000000004,0,0.0,0.0,1.121318838,-2,0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,1,0,0,0.621411892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",3.1100000000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126400,2024-06-30 9:00,울산 HD FC,포항 스틸러스,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126402,2024-06-30 10:00,강원FC,인천 유나이티드,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126401,2024-06-30 10:00,제주SK FC,광주FC,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.06,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126403,2024-07-05 10:30,김천 상무 프로축구단,인천 유나이티드,0.112827578,0.047138162,0.84003426,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126404,2024-07-05 10:30,울산 HD FC,수원FC,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.000008294,0,-1,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.154084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126405,2024-07-06 10:00,FC서울,제주SK FC,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.121318838,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126406,2024-07-06 10:30,포항 스틸러스,대구FC,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.121318838,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126408,2024-07-07 10:00,광주FC,강원FC,0.143064145,0.051850013,0.805085842,"[-1, 0, 0, 0, 0]",0.293653765,-0.909159846,-1,-0.91,-0.91,0,0.0,0.057226133,1.000008294,1,0,-2,-0.379579923,0,-0.38,-0.38,0,0.0,0.0,1.000211727,1,0,-1,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,0,0,0,0,0.347747954,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126407,2024-07-07 10:00,전북 현대 모터스,대전 하나 시티즌,0.070467274,0.031789733,0.897742993,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.29999999999999993,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126410,2024-07-09 10:30,수원FC,김천 상무 프로축구단,0.236770444,0.050431965,0.712797592,"[-1, 0, 0, 0, 0]",0.124847185,-0.640840154,-1,-0.64,-0.64,0,0.0,0.094708963,1.000008294,0,-2,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.000211727,0,-1,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.005378247,0,-1,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,0,0,0,0,0.316336062,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126409,2024-07-09 10:30,인천 유나이티드,대구FC,0.021825671,0.025046708,0.953127621,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126412,2024-07-10 10:30,강원FC,포항 스틸러스,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126414,2024-07-10 10:30,대전 하나 시티즌,FC서울,0.026872027,0.023439862,0.949688111,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126413,2024-07-10 10:30,제주SK FC,전북 현대 모터스,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126411,2024-07-10 10:30,광주FC,울산 HD FC,0.143064145,0.051850013,0.805085842,"[1, 1, 1, 0, 0]",0.73186328,1.059159846,1,1.06,1.06,0,0.0,0.074393972,1.000008294,0,0,2,0.529579923,1,0.53,0.53,0,0.0,0.074409107,1.000211727,0,0,1,0.529579923,1,0.53,0.53,0,0.0,0.074793461,1.005378247,0,0,1,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,1,0,0,0.483663938,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126415,2024-07-13 10:00,FC서울,울산 HD FC,0.075312627,0.044757892,0.879929481,"[0, -1, 0, 0, 0]",0.200772863,-0.490840154,0,-0.49,-0.49,0,0.0,0.0,1.000008294,1,-2,0,-0.640840154,-1,-0.64,-0.64,0,0.0,0.030131429,1.000211727,0,-2,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.005378247,0,-1,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,-1,0,0,0,0.350420077,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126416,2024-07-13 10:30,강원FC,대전 하나 시티즌,0.061188545,0.03615914,0.902652315,"[-1, -1, -1, -1, 0]",1.455203429,-0.759159846,-1,-0.76,-0.76,0,0.0,0.024475621,1.000008294,2,0,-2,-0.759159846,-1,-0.76,-0.76,0,0.0,0.0244806,1.000211727,2,0,-2,-0.909159846,-1,-0.91,-0.91,0,0.0,0.024607053,1.005378247,1,0,-2,-0.829579923,-1,-0.8300000000000001,-0.8300000000000001,0,0.0,0.027444747,1.121318838,-2,0,-1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,-1,0,0.651411892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126417,2024-07-13 10:30,포항 스틸러스,제주SK FC,0.047074022,0.030004919,0.922921058,"[-1, 0, 0, 0, 0]",0.375740319,-0.909159846,-1,-0.91,-0.91,0,0.0,0.018829765,1.000008294,1,0,-2,-0.229579923,0,-0.23000000000000004,-0.23000000000000004,0,0.0,0.0,1.000211727,2,0,-1,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,0,0,0,0,0.347747954,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.1400000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126419,2024-07-14 10:00,대구FC,수원FC,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.09,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126420,2024-07-14 10:00,전북 현대 모터스,김천 상무 프로축구단,0.070467274,0.031789733,0.897742993,"[-1, -1, -1, -1, -1]",2.749639595,-1.059159846,-1,-1.06,-1.06,0,0.0,0.028187143,1.000008294,0,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.028192877,1.000211727,0,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.028338506,1.005378247,-2,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.031606513,1.121318838,-2,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.050145248,1.779026108,0,0,-2,-1,-1,-1,-1,-1,1.179159846,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-5.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126418,2024-07-14 10:00,인천 유나이티드,광주FC,0.021825671,0.025046708,0.953127621,"[1, 1, 0, 0, 0]",0.643045543,0.640840154,1,0.64,0.64,0,0.0,0.011349443,1.000008294,0,2,0,0.790840154,1,0.79,0.79,0,0.0,0.011351752,1.000211727,1,2,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,0,0,0,0.376336062,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126421,2024-07-20 10:00,울산 HD FC,전북 현대 모터스,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,-0.170420077,0,-0.17,-0.17,0,0.0,0.0,1.000008294,1,-1,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.154084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126422,2024-07-20 10:30,제주SK FC,강원FC,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.14999999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126426,2024-07-21 10:00,포항 스틸러스,대전 하나 시티즌,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126424,2024-07-21 10:00,광주FC,대구FC,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,-0.170420077,0,-0.17,-0.17,0,0.0,0.0,1.000008294,1,-1,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.121318838,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.124084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.2799999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126423,2024-07-21 10:00,수원FC,인천 유나이티드,0.236770444,0.050431965,0.712797592,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126425,2024-07-21 10:00,김천 상무 프로축구단,FC서울,0.112827578,0.047138162,0.84003426,"[0, -1, 0, -1, 0]",0.346330607,-0.490840154,0,-0.49,-0.49,0,0.0,0.0,1.000008294,1,-2,0,-0.640840154,-1,-0.64,-0.64,0,0.0,0.045140587,1.000211727,0,-2,0,-0.340840154,0,-0.34,-0.34,0,0.0,0.0,1.005378247,2,-2,0,-0.620420077,-1,-0.62,-0.62,0,0.0,0.050606275,1.121318838,-2,-1,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,-1,0,-1,0,0.418588108,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-2.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
